case_id,pipeline_id,complexity_stratum,perturbation_id,node_multiplier,edge_multiplier,human_multiplier,cost_registry_sha256,gold_cut_set,fuzzyxai_cut,baseline_cut,fuzzyxai_membership,baseline_membership,fuzzyxai_recertification,baseline_recertification,repair_baseline_recertification,false_certification,new_critical_violations
h10-c3:protocol_validation:image-quality:00557,image-quality,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:image-quality:00558,image-quality,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00559,image-quality,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:image-quality:00560,image-quality,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:image-quality:00561,image-quality,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00562,image-quality,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00563,image-quality,S1,node_up_edge_down_human_up,1.2,0.8,1.2,bb7a5ee3ba000375b4a930920dc7ebd87e641229bf30314cd8ace4b9022f2b21,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:image-quality:00564,image-quality,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:image-quality:00565,image-quality,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:image-quality:00566,image-quality,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00567,image-quality,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:image-quality:00568,image-quality,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00569,image-quality,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:image-quality:00570,image-quality,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:image-quality:00571,image-quality,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00572,image-quality,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00573,image-quality,S1,node_up_edge_down_human_up,1.2,0.8,1.2,bb7a5ee3ba000375b4a930920dc7ebd87e641229bf30314cd8ace4b9022f2b21,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:image-quality:00574,image-quality,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:image-quality:00575,image-quality,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:image-quality:00576,image-quality,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00577,image-quality,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:image-quality:00578,image-quality,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00579,image-quality,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:image-quality:00580,image-quality,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:image-quality:00581,image-quality,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,[],[],"[""optimal-pair-01"", ""optimal-pair-23""]",False,False,False,False,False,False,0
h10-c3:protocol_validation:image-quality:00582,image-quality,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00583,image-quality,S1,node_up_edge_down_human_up,1.2,0.8,1.2,bb7a5ee3ba000375b4a930920dc7ebd87e641229bf30314cd8ace4b9022f2b21,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:image-quality:00584,image-quality,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:image-quality:00585,image-quality,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:image-quality:00586,image-quality,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00587,image-quality,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:image-quality:00588,image-quality,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00589,image-quality,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:image-quality:00590,image-quality,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:image-quality:00591,image-quality,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00592,image-quality,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00593,image-quality,S1,node_up_edge_down_human_up,1.2,0.8,1.2,bb7a5ee3ba000375b4a930920dc7ebd87e641229bf30314cd8ace4b9022f2b21,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:image-quality:00594,image-quality,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:image-quality:00595,image-quality,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:image-quality:00596,image-quality,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00597,image-quality,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:image-quality:00598,image-quality,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:image-quality:00599,image-quality,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:timeseries-sensors:00600,timeseries-sensors,S1,node_up_edge_down_human_up,1.2,0.8,1.2,bb7a5ee3ba000375b4a930920dc7ebd87e641229bf30314cd8ace4b9022f2b21,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:timeseries-sensors:00601,timeseries-sensors,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:timeseries-sensors:00602,timeseries-sensors,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:timeseries-sensors:00603,timeseries-sensors,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:timeseries-sensors:00604,timeseries-sensors,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:timeseries-sensors:00605,timeseries-sensors,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:timeseries-sensors:00606,timeseries-sensors,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:timeseries-sensors:00607,timeseries-sensors,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:timeseries-sensors:00608,timeseries-sensors,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,[],[],"[""optimal-pair-01"", ""optimal-pair-23""]",False,False,False,False,False,False,0
h10-c3:protocol_validation:timeseries-sensors:00609,timeseries-sensors,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:timeseries-sensors:00610,timeseries-sensors,S1,node_up_edge_down_human_up,1.2,0.8,1.2,bb7a5ee3ba000375b4a930920dc7ebd87e641229bf30314cd8ace4b9022f2b21,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:timeseries-sensors:00611,timeseries-sensors,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:timeseries-sensors:00612,timeseries-sensors,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:timeseries-sensors:00613,timeseries-sensors,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:timeseries-sensors:00614,timeseries-sensors,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:timeseries-sensors:00615,timeseries-sensors,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,True,False,0
